date,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0019928258270227183,0.0015942606616181746,0.0007971303308090873,0.00039856516540454366,0.0011956954962136308,0.0011956954962136308,0.0007971303308090873,0.0
2020-01-23,0.004004312336362236,0.0050823964269213,0.0,0.00015401201293700908,0.0010780840905590637,0.00046203603881102723,0.0,0.0003850300323425227
2020-01-24,0.004264795478896615,0.00636567995125948,0.00046219458391983027,0.00016807075778902918,0.0004411857391962016,0.00029412382613080106,0.00010504422361814324,0.00016807075778902918
2020-01-25,0.0056852749281473556,0.009314620177481277,4.1957748547212955e-05,0.0001888098684624583,0.0003566408626513101,0.00031468311410409717,0.00016783099418885182,0.001006985965133111
2020-01-26,0.005298335611180799,0.006721210192275289,7.488813584707842e-05,0.00035571864527362255,0.00031827457735008333,0.0005054949169677794,0.00031827457735008333,0.00041188474715893135
2020-01-27,0.0051863328712386855,0.0060833401288428604,1.6309222865530456e-05,0.00040773057163826144,0.0004403490173693224,0.0005218951316969746,0.0001630922286553046,0.0003751121259072005
2020-01-28,0.006348150119776417,0.01026084642001597,6.654245408570669e-05,0.0005988820867713601,0.0005323396326856535,0.0007186585041256321,0.00015970188980569602,0.0005190311418685121
2020-01-29,0.006363627062807567,0.009514747859181731,5.115455838269748e-05,0.0004706219371208168,0.0010333220793304892,0.0006240856122689093,0.00011254002844193447,0.0005524692305331328
2020-01-30,0.007224445963096749,0.008910741703868717,9.762764814995606e-05,0.000816522148163269,0.0011182803333540422,0.0007810211851996485,0.00017750481481810195,0.0006922687777905976
2020-01-31,0.008804088709094849,0.008858267716535433,5.417900744058369e-05,0.0008578342844759084,0.0005417900744058369,0.0008036552770353247,0.00022574586433576536,0.0007133569313010186
2020-02-01,0.008759356585443542,0.012900143334925944,0.00015926102882624622,0.0006370441153049849,0.0007326007326007326,0.0012103838190794713,0.00019111323459149545,0.000923713967192228
2020-02-02,0.00744545172520768,0.010892420116507531,0.00013787873565199407,0.00093068146565096,0.0006204543104339733,0.0005859846265209748,0.00020681810347799112,0.0007238633621729689
2020-02-03,0.005965463108320251,0.008454810495626823,8.970621215519174e-05,0.0008522090154743216,0.0008522090154743216,0.0006279434850863422,0.00024669208342677733,0.0012558869701726845
