date,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0014064697609001407,0.0028129395218002813,0.0,0.0014064697609001407,0.0,0.0,0.0,0.0
2020-01-23,0.0005791505791505791,0.006370656370656371,0.0,0.0009652509652509653,0.00019305019305019305,0.0,0.00019305019305019305,0.00019305019305019305
2020-01-24,0.002948765204570586,0.010162708651466484,0.0002632826075509452,0.00021062608604075614,0.00010531304302037807,5.2656521510189036e-05,0.0,0.0005792217366120794
2020-01-25,0.0030844553243574054,0.0073439412484700125,4.895960832313341e-05,0.00014687882496940025,9.791921664626683e-05,4.895960832313341e-05,4.895960832313341e-05,0.0007833537331701346
2020-01-26,0.0022149302707136997,0.006931911402789172,0.0,0.00016406890894175554,4.1017227235438884e-05,4.1017227235438884e-05,0.00012305168170631667,0.00032813781788351107
2020-01-27,0.0052671820575991846,0.010661795939172544,8.495454931611588e-05,0.00033981819726446353,8.495454931611588e-05,8.495454931611588e-05,0.00033981819726446353,0.0006796363945289271
2020-01-28,0.003993356186168145,0.009753684136127505,0.0,0.0011662013641022017,0.00014135774110329716,0.00010601830582747287,0.0002827154822065943,0.0009188253171714315
2020-01-29,0.00222829707564724,0.008867244032987985,0.0002986377524063311,0.002159380671245779,0.00018377707840389607,0.00036755415680779215,0.0002297213480048701,0.0008269968528175323
2020-01-30,0.0027166235629061354,0.006780692413013713,0.0001303979310194945,0.0007606545976137179,0.00015213091952274356,0.00019559689652924174,0.0002390628735357399,0.0006519896550974724
2020-01-31,0.0024106066693451184,0.00649524574795768,0.0005803312352127137,0.0014508280880317843,0.00024552475335922505,0.0001785634569885273,0.0002008838891120932,0.000513369938842016
2020-02-01,0.0028922631959508315,0.009821643769583032,0.0006025548324897565,0.00138587611472644,0.00024102193299590263,0.0004217883827428296,0.00024102193299590263,0.001205109664979513
2020-02-02,0.005033736746278248,0.007604155510335225,0.0003748527364249759,0.0012852093820284888,0.0004284031273428296,0.0004284031273428296,0.0008568062546856592,0.0003213023455071222
2020-02-03,0.004559873116574148,0.0067406819984139575,0.0002478191911181602,0.0015860428231562252,9.912767644726408e-05,0.0005452022204599524,0.0002973830293417922,0.0003469468675654243
2020-02-04,0.0036564556756317544,0.007800438774681076,0.00012188185585439181,0.0014219549849679043,0.00036564556756317544,0.00024376371170878363,0.0002843909969935809,0.0005687819939871618
2020-02-05,0.003247908880583734,0.009610250934329953,0.0003114433173162484,0.0011567894643174943,0.0007563623420537462,0.0005339028296849973,0.0003559352197899982,0.000800854244527496
2020-02-06,0.0023169965441407476,0.009228715048696198,7.854225573358467e-05,0.0006676091737354697,0.0007854225573358467,0.000353440150801131,0.00019635563933396167,0.0007461514294690543
2020-02-07,0.004023166364560768,0.007869490251558425,0.001193686723550997,0.0038905345063884344,0.000663159290861665,0.0029621114991821035,0.00030947433573544364,0.0007957911490339979
2020-02-08,0.0030823885899378296,0.007105166919178727,0.0012016091113316964,0.0017240478553889557,0.0005746826184629852,0.0011493652369259704,0.0002612193720286296,0.0003657071208400815
2020-02-09,0.003462532299741602,0.005322997416020672,0.0008268733850129199,0.001136950904392765,0.00025839793281653745,0.00041343669250645994,0.000310077519379845,0.0005684754521963825
2020-02-10,0.002394598414069247,0.0063201695846745705,0.00043181282876658553,0.0008243699458271178,0.00015702284682421293,0.00023553427023631938,0.00019627855853026615,0.0005495799638847453
2020-02-11,0.00236976506639428,0.007844739530132788,0.0002860061287027579,0.0007763023493360572,0.00036772216547497445,0.00012257405515832482,0.00020429009193054137,0.0003268641470888662
2020-02-12,0.0034287221416325992,0.006769528330915645,0.0007033276187964307,0.0009231174996703152,0.00048353773792254607,0.0005714536902720999,0.00021978988087388457,0.0009231174996703152
2020-02-13,0.0030958663148636764,0.005417766051011434,0.0002814423922603342,0.0010905892700087952,0.0002814423922603342,0.00035180299032541777,0.0002814423922603342,0.000633245382585752
2020-02-14,0.003226607098535617,0.006488671417934262,0.00028365776690423005,0.0011346310676169202,0.0006382299755345176,0.0005318583129454314,0.00017728610431514379,0.0006736871963975464
2020-02-15,0.001903435468895079,0.005617455896007428,0.0001392757660167131,0.0005571030640668524,0.00032497678737233057,0.00041782729805013927,4.642525533890436e-05,0.0006499535747446611
2020-02-16,0.003435210911846426,0.007173528668855771,0.00015155342258145997,0.0005556958827986865,0.00025258903763576663,0.00025258903763576663,0.0002020712301086133,0.0006567314978529932
2020-02-17,0.0028004756972417233,0.006866919860359842,0.00011508804235239959,0.0019181340392066598,0.00034526412705719877,0.00023017608470479918,0.00023017608470479918,0.0007288909348985307
2020-02-18,0.0021967732641889944,0.0058340535868625755,0.0006482281763180639,0.0014044943820224719,0.0006122154998559493,0.0005041774704696053,0.0003601267646211466,0.0006842408527801786
2020-02-19,0.0029344220464404187,0.009994046100195627,0.0004252785574551331,0.001786169941311559,0.0002976949902185932,0.0002976949902185932,0.00025516713447307985,0.001616058518329506
2020-02-20,0.0024296723738658366,0.007668653430014046,7.59272616833074e-05,0.001138908925249611,0.000379636308416537,0.00045556357009984437,7.59272616833074e-05,0.0014426179719828403
2020-02-21,0.0034452296819787987,0.00896643109540636,0.00017667844522968197,0.0012367491166077739,0.00039752650176678447,0.00013250883392226147,0.00017667844522968197,0.0007067137809187279
2020-02-22,0.0030597234480729627,0.016828478964401296,0.000353045013239188,0.0008237716975581053,0.000353045013239188,0.000353045013239188,0.00011768167107972933,0.0024124742571344513
2020-02-24,0.002300309351947331,0.007218212104386452,0.0,0.0007932101213611486,0.00031728404854445945,0.00023796303640834457,0.00031728404854445945,0.0014277782184500675
2020-02-25,0.003090802773368975,0.008938267479742712,0.00016707042018210676,0.0003341408403642135,0.00025060563027316015,0.00025060563027316015,8.353521009105338e-05,0.0008353521009105338
2020-02-26,0.004091266719118804,0.007789142407553108,7.867820613690008e-05,0.0005507474429583006,0.00023603461841070024,7.867820613690008e-05,7.867820613690008e-05,0.0017309205350118017
2020-02-27,0.007919366450683946,0.012670986321094313,7.199424046076313e-05,0.0005759539236861051,0.00021598272138228941,0.00028797696184305253,0.00028797696184305253,0.0017998560115190785
2020-02-28,0.0035237586759209825,0.006727175654030967,0.00014237408791599929,0.0011033991813489945,0.00021356113187399894,0.0001779676098949991,0.00024915465385299873,0.001210179747285994
2020-02-29,0.0024276786693188403,0.005184268642222814,9.397465816718092e-05,0.0006578226071702664,0.0002192742023900888,6.264977211145394e-05,0.0002192742023900888,0.0020047927075665262
2020-03-01,0.0024806327646855492,0.005449258860128912,0.00010166527724121104,0.0005489924971025396,0.00010166527724121104,0.00010166527724121104,6.0999166344726625e-05,0.001158984160549806
2020-03-02,0.0045888743210339015,0.006836486233377037,9.365049634763064e-05,0.0004682524817381532,0.00018730099269526128,0.0,0.00028095148904289194,0.0005619029780857839
2020-03-03,0.003860483150423979,0.009356192788145451,0.00020229606028422596,0.0004720241406631939,0.00021915406530791147,0.00011800603516579848,0.00016858005023685497,0.0010114803014211297
2020-03-04,0.007295765048483534,0.01104433222838378,0.0001394095232194306,0.0004956783047801977,0.00021685925834133646,0.00010842962917066823,0.00018587936429257412,0.001239195761950494
2020-03-05,0.005974758324382385,0.011345327604726101,0.00020139634801288937,0.0005370569280343716,0.0011412459720730398,0.0001342642320085929,0.00020139634801288937,0.001476906552094522
2020-03-06,0.004705882352941176,0.008330683624801272,0.0,0.0007631160572337043,0.0001271860095389507,0.0001271860095389507,6.359300476947535e-05,0.0012718600953895071
2020-03-07,0.003681442524417731,0.007588279489105935,0.00030052592036063113,0.00067618332081142,0.0003756574004507889,0.0003756574004507889,0.00022539444027047334,0.00135236664162284
2020-03-08,0.003469442220443021,0.006227203985410551,0.0002668801708033093,0.0005337603416066186,0.00044480028467218217,0.00017792011386887289,0.00017792011386887289,0.0013344008540165466
2020-03-09,0.005753138075313808,0.011157601115760111,0.00017433751743375174,0.0005230125523012552,8.716875871687587e-05,8.716875871687587e-05,8.716875871687587e-05,0.0014818688981868898
2020-03-10,0.007217473884140551,0.010826210826210826,0.0,0.0008547008547008547,0.0002849002849002849,0.0002849002849002849,0.0004748338081671415,0.0021842355175688507
2020-03-11,0.009686609686609686,0.011016144349477683,9.49667616334283e-05,0.0007597340930674264,0.0001899335232668566,0.0004748338081671415,0.0005698005698005698,0.002754036087369421
2020-03-12,0.007454068241469817,0.010603674540682414,0.00010498687664041995,0.0006299212598425197,0.0006299212598425197,0.0,0.00031496062992125983,0.0028346456692913387
2020-03-13,0.0065755544094894276,0.007993811242908716,0.0,0.0006446621970087674,0.0006446621970087674,0.00012893243940175349,0.00012893243940175349,0.002707581227436823
2020-03-14,0.006392151033149993,0.0068381150587185965,0.0004459640255686041,0.0007432733759476735,0.0004459640255686041,0.0001486546751895347,0.0002973093503790694,0.002378474803032555
2020-03-15,0.009016011192289756,0.009016011192289756,0.000310896937665164,0.001709933157158402,0.00077724234416291,0.000310896937665164,0.00077724234416291,0.002487175501321312
2020-03-16,0.007635787350525861,0.007491715891081977,0.00028814291888776836,0.0007203572972194209,0.0,0.00014407145944388418,0.0004322143783316525,0.00172885751332661
2020-03-17,0.0031082226617688614,0.005510031082226617,0.00014128284826222097,0.0007064142413111048,0.00014128284826222097,0.0,0.0,0.0021192427239333147
2020-03-18,0.006315465187923599,0.00569932224276032,0.00015403573629081948,0.0007701786814540973,0.00030807147258163895,0.0,0.0006161429451632779,0.0018484288354898336
2020-03-19,0.004489634226858576,0.004489634226858576,0.0,0.0006602403274792025,0.0010563845239667238,0.0,0.0003961441964875215,0.0010563845239667238
2020-03-20,0.005813953488372093,0.003915519696250593,0.00047460844803037496,0.0005932605600379687,0.0009492168960607499,0.00023730422401518748,0.0005932605600379687,0.0009492168960607499
2020-03-21,0.004527712724434036,0.005776736924277908,0.000156128024980484,0.000936768149882904,0.00078064012490242,0.000624512099921936,0.000468384074941452,0.001405152224824356
2020-03-22,0.006205783790492739,0.004716395680774482,0.00024823135161970955,0.0004964627032394191,0.001117041082288693,0.00024823135161970955,0.00012411567580985477,0.000620578379049274
2020-03-23,0.004075504075504076,0.0043972543972543975,0.00032175032175032174,0.000858000858000858,0.0011797511797511798,0.0002145002145002145,0.000858000858000858,0.0016087516087516086
2020-03-24,0.004729148753224419,0.004299226139294927,0.00032244196044711954,0.0009673258813413585,0.0008598452278589854,0.00021496130696474635,0.0005374032674118659,0.0010748065348237317
2020-03-25,0.005310418074732065,0.00463454668340253,0.00019310611180843875,0.0004827652795210968,0.000772424447233755,0.0004827652795210968,0.0008689775031379744,0.0017379550062759487
2020-03-26,0.0032198263245194654,0.005073665723485218,0.0002927114840472241,0.0009757049468240804,0.0005854229680944482,0.0005854229680944482,0.0006829934627768562,0.0009757049468240804
2020-03-27,0.00503986071657656,0.004948226885366077,0.00027490149363144874,0.00027490149363144874,0.0006414368184733803,0.00018326766242096582,0.00045816915605241456,0.0006414368184733803
2020-03-28,0.00443906376109766,0.0049435028248587575,0.0,0.0006053268765133172,0.0006053268765133172,0.00010088781275221953,0.0003026634382566586,0.0014124293785310734
2020-03-29,0.004337300786766189,0.005043373007867662,0.00040346984062941297,0.0012104095218882388,0.0010086746015735323,0.0008069396812588259,0.00040346984062941297,0.0008069396812588259
2020-03-30,0.004857678540991989,0.004431566388273394,0.0,0.0012783364581557867,0.0009374467359809102,8.52224305437191e-05,0.0005113345832623146,0.0007670018748934719
2020-03-31,0.0026014568158168575,0.004769337495664239,0.00026014568158168577,0.0007804370447450572,0.0009538674991328477,0.0001734304543877905,0.0006070065903572668,0.001387443635102324
2020-04-01,0.00603448275862069,0.005517241379310344,8.620689655172413e-05,0.000603448275862069,0.000689655172413793,8.620689655172413e-05,0.0004310344827586207,0.0011206896551724137
