date,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0019928258270227183,0.007174172977281785,0.0,0.0,0.00039856516540454366,0.00039856516540454366,0.00039856516540454366,0.0015942606616181746
2020-01-23,0.00762359464038195,0.04712767595872478,7.700600646850454e-05,0.00015401201293700908,0.00015401201293700908,0.00023101801940551362,7.700600646850454e-05,0.004466348375173263
2020-01-24,0.006911909914073825,0.02934935607890922,0.00010504422361814324,0.00023109729195991513,0.0,0.00012605306834177188,0.00010504422361814324,0.0013865837517594906
2020-01-25,0.004300669226089328,0.013153754169551262,2.0978874273606477e-05,0.00031468311410409717,8.391549709442591e-05,0.00012587324564163887,8.391549709442591e-05,0.0008601338452178657
2020-01-26,0.002658528822571284,0.012300376312882631,5.616610188530882e-05,0.00031827457735008333,1.8722033961769606e-05,0.00018722033961769607,0.00014977627169415685,0.0011233220377061765
2020-01-27,0.003310772241702683,0.015118649596346734,4.8927668596591375e-05,0.0001957106743863655,0.00017940145152083503,6.523689146212182e-05,8.15461143276523e-05,0.0010111718176628883
2020-01-28,0.004192174607399521,0.01015437849347884,2.6616981634282673e-05,0.00010646792653713069,0.0001863188714399787,6.654245408570669e-05,0.0,0.0006388075592227841
2020-01-29,0.007141176350224569,0.013136490592676714,0.00013300185179501345,0.0002864655269431059,0.00013300185179501345,0.00017392549850117145,0.0002455418802369479,0.001053783902683568
2020-01-30,0.005129889148243146,0.012478588481712566,7.987716666814587e-05,0.00015087909259538666,0.00014200385185448154,0.00011537812963176626,0.00019525529629991212,0.0007188945000133129
2020-01-31,0.007223867658744491,0.013607960702159937,0.0001354475186014592,0.00015350718774832046,0.00014447735317488984,9.932818030773677e-05,0.000821714946182186,0.0011196994871053962
2020-02-01,0.009364548494983277,0.016244624940277116,3.1852205765249246e-05,0.00025481764612199397,0.0002866698518872432,0.00031852205765249244,0.0005414874980092371,0.0010192705844879759
2020-02-02,0.007928027299989659,0.01558029712867533,3.446968391299852e-05,0.00010340905173899556,0.00027575747130398814,0.0,0.00024128778739098962,0.0013098479886939436
2020-02-03,0.006324287956941018,0.019286835613366225,0.0002915451895043732,0.0002915451895043732,0.00020183897734918143,0.00015698587127158556,0.00022426553038797938,0.0009194886745907154
2020-02-04,0.005731804852039456,0.018794988003199148,0.00013329778725673153,0.000285638115550139,0.00026659557451346307,7.617016414670374e-05,0.00020946795140343527,0.0018090413984842137
2020-02-05,0.011300652186685991,0.0294952897628234,0.00017626667188938287,0.00037211852954425274,0.00023502222918584382,0.00021543704342035685,0.0005288000156681486,0.001449303746646037
2020-02-06,0.008128349838497853,0.021776168672132893,0.00014197990984275724,0.00014197990984275724,0.00021296986476413587,0.0003194547971462038,0.00033720228587654844,0.0013488091435061938
2020-02-07,0.009284703139312183,0.03010242318261304,0.00022899492047630943,0.000291448080606212,0.00010408860021650429,0.0003122658006495129,0.00016654176034640685,0.001602964443334166
2020-02-08,0.007015254099029284,0.022650025831361994,0.00019033635152405036,0.0010876362944231448,0.00016314544416347175,8.157272208173587e-05,0.00016314544416347175,0.0018217907931587676
2020-02-09,0.007654943433349729,0.021550664043285785,0.00012297097884899163,0.0005226266601082145,0.0009530250860796852,0.0005226266601082145,0.00024594195769798326,0.0024901623216920807
2020-02-10,0.0060318420754074805,0.026264039632416896,9.454297923836176e-05,0.0005105320878871535,0.0002836289377150853,0.00030253753356275764,0.00020799455432439588,0.0019664939681579246
2020-02-11,0.00994050756834099,0.018883199036071992,3.7653437758867384e-05,0.0006965885985390466,9.413359439716846e-05,7.530687551773477e-05,0.00015061375103546954,0.002127419233376007
2020-02-12,0.008645151526616473,0.019163103930990126,7.56687223336234e-05,0.0004540123340017404,0.0003026748893344936,0.00020808898641746433,0.00017025462525065263,0.0009080246680034808
2020-02-13,0.007744743495375556,0.019825903286715525,9.600921688482094e-05,0.000304029186801933,0.00046404454827663453,0.00012801228917976127,0.0004480430121291644,0.0007840752712260377
2020-02-14,0.008863913836067766,0.020570969845968592,0.00018396802301272723,0.00038466041175388424,0.00035121168029702475,0.0001003461943705785,0.000334487314568595,0.0013881223554596692
2020-02-15,0.015951471579420354,0.025587258793279912,9.985271724206795e-05,0.00034948451034723783,0.0009735639931101626,9.985271724206795e-05,0.0005491899448313737,0.0016475698344941211
2020-02-16,0.01717145569074122,0.02732476198694164,0.0002876290735467541,0.00046020651767480656,0.0002588661661920787,0.0005177323323841574,0.0003451548882561049,0.004371961917910662
2020-02-17,0.01208516802958388,0.02962200491793904,0.000133432454585311,0.000362173805302987,0.00019061779226473,9.5308896132365e-05,0.000247803129944149,0.0016202512342502048
2020-02-18,0.008337295388168173,0.02468926169938192,0.00020376282007742986,0.00037356517014195474,0.00025470352509678734,0.0001698023500645249,0.0004245058751613122,0.0013414385655097466
2020-02-19,0.007763908548878308,0.023420409213743405,4.289452236949342e-05,0.0004289452236949342,0.0005361815296186677,0.0002144726118474671,0.00015013082829322695,0.0012868356710848024
2020-02-20,0.007670392285776901,0.021951932208342465,7.305135510263716e-05,0.0003652567755131858,0.0006574621959237344,0.0001826283877565929,0.00025567974285923005,0.0014792899408284023
2020-02-21,0.005867932904819812,0.016928214333970314,5.790723261335341e-05,0.00023162893045341364,0.0005983747370046519,0.00011581446522670682,0.00017372169784006023,0.001158144652267068
2020-02-22,0.007117839792113886,0.02417805897638685,0.0001977177720031635,0.0005084171280081346,0.00014122698000225962,0.0001977177720031635,0.00031069935600497116,0.001129815840018077
2020-02-24,0.005962725474920597,0.02241265655899802,0.00011985377839036375,0.0002397075567807275,0.00011985377839036375,0.00014981722298795469,0.0003595613351710913,0.0017978066758554563
