date,care,harm,fairness,cheating,loyalty,betrayal,authority,subversion
2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-22,0.0014064697609001407,0.02812939521800281,0.0,0.0014064697609001407,0.0,0.0,0.0014064697609001407,0.007032348804500703
2020-01-23,0.018725868725868726,0.06486486486486487,0.00019305019305019305,0.0007722007722007722,0.0007722007722007722,0.0003861003861003861,0.0,0.008494208494208495
2020-01-24,0.008688326049181192,0.034174082460112686,0.0011057869517139699,0.0002632826075509452,0.00015796956453056711,0.0004212521720815123,0.00010531304302037807,0.0020536043388973725
2020-01-25,0.005042839657282742,0.017331701346389228,0.00014687882496940025,0.0004406364749082007,9.791921664626683e-05,0.00019583843329253365,0.00014687882496940025,0.0013219094247246023
2020-01-26,0.0036505332239540607,0.017842493847415916,4.1017227235438884e-05,0.00020508613617719443,0.00020508613617719443,0.00012305168170631667,4.1017227235438884e-05,0.0011074651353568498
2020-01-27,0.00412029564183162,0.018817432673519666,8.495454931611588e-05,0.0004247727465805794,0.00016990909863223177,8.495454931611588e-05,0.0002123863732902897,0.0009769773171353325
2020-01-28,0.003533943527582429,0.011131922111884652,7.067887055164858e-05,0.00014135774110329716,0.00014135774110329716,7.067887055164858e-05,0.0,0.0009895041877230801
2020-01-29,0.0061105878569295445,0.011440123130642531,4.594426960097402e-05,0.00020674921320438307,6.891640440146102e-05,0.0002297213480048701,0.00018377707840389607,0.0009648296616204544
2020-01-30,0.004607393562688806,0.012583400343381219,0.00015213091952274356,0.00017386390802599265,8.693195401299633e-05,0.00015213091952274356,0.0002390628735357399,0.000782387586116967
2020-01-31,0.00758894692201241,0.012387839828579082,6.696129637069774e-05,0.0002008838891120932,0.00015624302486496138,0.00013392259274139549,0.0004687290745948842,0.0014731485201553503
2020-02-01,0.008194745721860689,0.015425403711737768,0.00018076644974692697,0.00036153289949385393,6.025548324897566e-05,0.00018076644974692697,0.00048204386599180526,0.0015666425644733672
2020-02-02,0.005836992610046054,0.013066295383956303,0.0,0.0002677519545892685,0.0001606511727535611,5.35503909178537e-05,0.0001606511727535611,0.0012852093820284888
